 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),  dRA*cosD, d(DEC)/dt,  T-O-M, MN_Illu%,
****************************************************************************************
$$SOE
 2018-Oct-06 18:00, , ,   192.12270,   -5.20242,  137.8894,  -57.5615,   31.4,   7.3580,
 2018-Oct-06 19:00, , ,   192.16112,   -5.21843,  137.6193,  -57.5895,   30.8,   7.0789,
 2018-Oct-06 20:00, ,m,   192.19945,   -5.23444,  137.2631,  -57.6098,   30.2,   6.8232,
 2018-Oct-06 21:00,A,m,   192.23767,   -5.25046,  136.8453,  -57.6207,   29.7,   6.5906,
 2018-Oct-06 22:00,C,m,   192.27578,   -5.26648,  136.3951,  -57.6208,   29.2,   6.3795,
 2018-Oct-06 23:00,*,m,   192.31376,   -5.28250,  135.9435,  -57.6097,   28.7,   6.1875,
 2018-Oct-07 00:00,*,m,   192.35162,   -5.29852,  135.5219,  -57.5874,   28.3,   6.0111,
 2018-Oct-07 01:00,*,m,   192.38936,   -5.31452,  135.1594,  -57.5551,   27.9,   5.8464,
 2018-Oct-07 02:00,*,m,   192.42702,   -5.33052,  134.8813,  -57.5143,   27.5,   5.6889,
 2018-Oct-07 03:00,*,m,   192.46462,   -5.34651,  134.7071,  -57.4673,   27.2,   5.5339,
 2018-Oct-07 04:00,*,m,   192.50219,   -5.36248,  134.6490,  -57.4169,   26.8,   5.3773,
 2018-Oct-07 05:00,*,m,   192.53975,   -5.37843,  134.7116,  -57.3660,   26.3,   5.2150,
 2018-Oct-07 06:00,*,m,   192.57735,   -5.39438,  134.8910,  -57.3175,   25.9,   5.0442,
 2018-Oct-07 07:00,*,m,   192.61502,   -5.41031,  135.1756,  -57.2743,   25.4,   4.8626,
 2018-Oct-07 08:00,*,m,   192.65278,   -5.42623,  135.5463,  -57.2389,   24.9,   4.6695,
 2018-Oct-07 09:00,*,m,   192.69066,   -5.44214,  135.9785,  -57.2133,   24.3,   4.4651,
 2018-Oct-07 10:00,C, ,   192.72866,   -5.45805,  136.4430,  -57.1988,   23.7,   4.2508,
 2018-Oct-07 11:00,A, ,   192.76679,   -5.47395,  136.9089,  -57.1960,   23.1,   4.0290,
 2018-Oct-07 12:00, , ,   192.80505,   -5.48985,  137.3447,  -57.2045,   22.4,   3.8026,
 2018-Oct-07 13:00, , ,   192.84343,   -5.50576,  137.7212,  -57.2235,   21.8,   3.5752,
 2018-Oct-07 14:00, , ,   192.88190,   -5.52168,  138.0133,  -57.2511,   21.0,   3.3502,
 2018-Oct-07 15:00, , ,   192.92044,   -5.53760,  138.2016,  -57.2850,   20.3,   3.1312,
 2018-Oct-07 16:00, , ,   192.95901,   -5.55353,  138.2736,  -57.3224,   19.6,   2.9211,
 2018-Oct-07 17:00, , ,   192.99759,   -5.56948,  138.2251,  -57.3602,   19.0,   2.7227,
 2018-Oct-07 18:00, , ,   193.03614,   -5.58543,  138.0597,  -57.3955,   18.3,   2.5377,
 2018-Oct-07 19:00, , ,   193.07463,   -5.60140,  137.7892,  -57.4252,   17.7,   2.3674,
 2018-Oct-07 20:00, , ,   193.11304,   -5.61737,  137.4327,  -57.4467,   17.1,   2.2122,
 2018-Oct-07 21:00,A,m,   193.15134,   -5.63334,  137.0147,  -57.4581,   16.5,   2.0720,
 2018-Oct-07 22:00,C,m,   193.18951,   -5.64932,  136.5644,  -57.4579,   16.0,   1.9460,
 2018-Oct-07 23:00,*,m,   193.22756,   -5.66530,  136.1129,  -57.4456,   15.5,   1.8328,
 2018-Oct-08 00:00,*,m,   193.26549,   -5.68127,  135.6915,  -57.4215,   15.1,   1.7307,
 2018-Oct-08 01:00,*,m,   193.30331,   -5.69723,  135.3294,  -57.3866,   14.7,   1.6378,
 2018-Oct-08 02:00,*,m,   193.34104,   -5.71318,  135.0518,  -57.3427,   14.3,   1.5518,
 2018-Oct-08 03:00,*,m,   193.37871,   -5.72912,  134.8782,  -57.2922,   13.9,   1.4705,
 2018-Oct-08 04:00,*,m,   193.41635,   -5.74504,  134.8208,  -57.2380,   13.5,   1.3918,
 2018-Oct-08 05:00,*,m,   193.45399,   -5.76095,  134.8841,  -57.1833,   13.1,   1.3136,
 2018-Oct-08 06:00,*,m,   193.49166,   -5.77684,  135.0642,  -57.1313,   12.7,   1.2345,
 2018-Oct-08 07:00,*,m,   193.52940,   -5.79272,  135.3494,  -57.0851,   12.3,   1.1533,
 2018-Oct-08 08:00,*,m,   193.56723,   -5.80859,  135.7208,  -57.0472,   11.8,   1.0696,
 2018-Oct-08 09:00,*,m,   193.60518,   -5.82445,  136.1534,  -57.0197,   11.4,   0.9835,
 2018-Oct-08 10:00,C, ,   193.64326,   -5.84030,  136.6183,  -57.0042,   10.8,   0.8956,
 2018-Oct-08 11:00,A, ,   193.68146,   -5.85615,  137.0843,  -57.0011,   10.3,   0.8073,
 2018-Oct-08 12:00, , ,   193.71980,   -5.87200,  137.5202,  -57.0102,  9.716,   0.7200,
 2018-Oct-08 13:00, , ,   193.75825,   -5.88786,  137.8966,  -57.0303,  9.127,   0.6355,
 2018-Oct-08 14:00, , ,   193.79679,   -5.90372,  138.1885,  -57.0597,  8.533,   0.5556,
 2018-Oct-08 15:00, , ,   193.83540,   -5.91959,  138.3764,  -57.0958,  7.946,   0.4819,
 2018-Oct-08 16:00, , ,   193.87405,   -5.93548,  138.4480,  -57.1355,  7.379,   0.4157,
 2018-Oct-08 17:00, , ,   193.91271,   -5.95137,  138.3990,  -57.1758,  6.844,   0.3576,
 2018-Oct-08 18:00, , ,   193.95133,   -5.96727,  138.2332,  -57.2132,  6.353,   0.3082,
 2018-Oct-08 19:00, , ,   193.98990,   -5.98319,  137.9624,  -57.2446,  5.915,   0.2672,
 2018-Oct-08 20:00, , ,   194.02838,   -5.99911,  137.6055,  -57.2673,  5.535,   0.2340,
 2018-Oct-08 21:00,A, ,   194.06675,   -6.01504,  137.1873,  -57.2791,  5.215,   0.2078,
 2018-Oct-08 22:00,C, ,   194.10500,   -6.03096,  136.7369,  -57.2786,  4.953,   0.1875,
 2018-Oct-08 23:00,*,m,   194.14312,   -6.04689,  136.2855,  -57.2652,  4.742,   0.1719,
 2018-Oct-09 00:00,*,m,   194.18112,   -6.06281,  135.8643,  -57.2392,  4.576,   0.1601,
 2018-Oct-09 01:00,*,m,   194.21902,   -6.07872,  135.5026,  -57.2017,  4.446,   0.1511,
 2018-Oct-09 02:00,*,m,   194.25682,   -6.09462,  135.2255,  -57.1546,  4.346,   0.1445,
 2018-Oct-09 03:00,*,m,   194.29456,   -6.11051,  135.0524,  -57.1006,  4.275,   0.1398,
 2018-Oct-09 04:00,*,m,   194.33228,   -6.12638,  134.9957,  -57.0427,  4.233,   0.1371,
 2018-Oct-09 05:00,*,m,   194.36999,   -6.14224,  135.0597,  -56.9843,  4.225,   0.1366,
 2018-Oct-09 06:00,*,m,   194.40774,   -6.15807,  135.2405,  -56.9288,  4.258,   0.1388,
 2018-Oct-09 07:00,*,m,   194.44555,   -6.17390,  135.5264,  -56.8795,  4.342,   0.1444,
 2018-Oct-09 08:00,*,m,   194.48346,   -6.18971,  135.8983,  -56.8390,  4.486,   0.1541,
 2018-Oct-09 09:00,*,m,   194.52149,   -6.20551,  136.3314,  -56.8098,  4.699,   0.1691,
 2018-Oct-09 10:00,C,m,   194.55964,   -6.22131,  136.7967,  -56.7932,  4.984,   0.1903,
 2018-Oct-09 11:00,A, ,   194.59792,   -6.23710,  137.2629,  -56.7898,  5.345,   0.2188,
 2018-Oct-09 12:00, , ,   194.63633,   -6.25289,  137.6987,  -56.7994,  5.778,   0.2556,
 2018-Oct-09 13:00, , ,   194.67486,   -6.26869,  138.0750,  -56.8208,  6.275,   0.3015,
 2018-Oct-09 14:00, , ,   194.71348,   -6.28450,  138.3667,  -56.8519,  6.829,   0.3569,
 2018-Oct-09 15:00, , ,   194.75217,   -6.30031,  138.5543,  -56.8902,  7.426,   0.4220,
 2018-Oct-09 16:00, , ,   194.79089,   -6.31614,  138.6256,  -56.9323,  8.054,   0.4963,
 2018-Oct-09 17:00, , ,   194.82963,   -6.33198,  138.5761,  -56.9749,  8.700,   0.5789,
 2018-Oct-09 18:00, , ,   194.86833,   -6.34783,  138.4099,  -57.0144,  9.350,   0.6683,
 2018-Oct-09 19:00, , ,   194.90697,   -6.36369,  138.1387,  -57.0476,  9.991,   0.7628,
 2018-Oct-09 20:00, , ,   194.94552,   -6.37956,  137.7814,  -57.0714,   10.6,   0.8602,
 2018-Oct-09 21:00,A, ,   194.98397,   -6.39543,  137.3631,  -57.0837,   11.2,   0.9583,
 2018-Oct-09 22:00,C, ,   195.02230,   -6.41131,  136.9126,  -57.0829,   11.8,   1.0548,
 2018-Oct-09 23:00,*, ,   195.06050,   -6.42718,  136.4613,  -57.0684,   12.3,   1.1481,
 2018-Oct-10 00:00,*,m,   195.09858,   -6.44305,  136.0403,  -57.0404,   12.7,   1.2367,
 2018-Oct-10 01:00,*,m,   195.13655,   -6.45891,  135.6790,  -57.0003,   13.2,   1.3199,
 2018-Oct-10 02:00,*,m,   195.17443,   -6.47475,  135.4023,  -56.9501,   13.5,   1.3978,
 2018-Oct-10 03:00,*,m,   195.21225,   -6.49058,  135.2299,  -56.8926,   13.9,   1.4712,
 2018-Oct-10 04:00,*,m,   195.25004,   -6.50639,  135.1738,  -56.8310,   14.2,   1.5418,
 2018-Oct-10 05:00,*,m,   195.28783,   -6.52219,  135.2385,  -56.7689,   14.5,   1.6115,
 2018-Oct-10 06:00,*,m,   195.32565,   -6.53797,  135.4200,  -56.7099,   14.9,   1.6829,
 2018-Oct-10 07:00,*,m,   195.36355,   -6.55373,  135.7065,  -56.6574,   15.2,   1.7589,
 2018-Oct-10 08:00,*,m,   195.40153,   -6.56948,  136.0790,  -56.6145,   15.6,   1.8423,
 2018-Oct-10 09:00,*,m,   195.43964,   -6.58522,  136.5125,  -56.5834,   15.9,   1.9356,
 2018-Oct-10 10:00,C,m,   195.47786,   -6.60096,  136.9781,  -56.5657,   16.4,   2.0413,
 2018-Oct-10 11:00,A, ,   195.51623,   -6.61669,  137.4445,  -56.5621,   16.9,   2.1614,
 2018-Oct-10 12:00, , ,   195.55472,   -6.63242,  137.8804,  -56.5723,   17.4,   2.2970,
 2018-Oct-10 13:00, , ,   195.59332,   -6.64816,  138.2567,  -56.5948,   18.0,   2.4488,
 2018-Oct-10 14:00, , ,   195.63202,   -6.66390,  138.5481,  -56.6278,   18.6,   2.6170,
 2018-Oct-10 15:00, , ,   195.67079,   -6.67965,  138.7354,  -56.6681,   19.2,   2.8005,
 2018-Oct-10 16:00, , ,   195.70960,   -6.69542,  138.8063,  -56.7126,   19.9,   2.9977,
 2018-Oct-10 17:00, , ,   195.74841,   -6.71120,  138.7565,  -56.7575,   20.6,   3.2064,
 2018-Oct-10 18:00, , ,   195.78719,   -6.72699,  138.5898,  -56.7992,   21.3,   3.4236,
 2018-Oct-10 19:00, , ,   195.82591,   -6.74279,  138.3182,  -56.8340,   22.0,   3.6455,
 2018-Oct-10 20:00, , ,   195.86454,   -6.75860,  137.9607,  -56.8590,   22.6,   3.8686,
 2018-Oct-10 21:00,A, ,   195.90307,   -6.77442,  137.5422,  -56.8717,   23.3,   4.0887,
 2018-Oct-10 22:00,C, ,   195.94147,   -6.79024,  137.0917,  -56.8706,   23.9,   4.3022,
 2018-Oct-10 23:00,*, ,   195.97975,   -6.80605,  136.6404,  -56.8549,   24.4,   4.5058,
 2018-Oct-11 00:00,*, ,   196.01791,   -6.82186,  136.2197,  -56.8251,   25.0,   4.6972,
 2018-Oct-11 01:00,*,m,   196.05596,   -6.83766,  135.8587,  -56.7824,   25.4,   4.8749,
 2018-Oct-11 02:00,*,m,   196.09392,   -6.85344,  135.5825,  -56.7291,   25.9,   5.0386,
 2018-Oct-11 03:00,*,m,   196.13182,   -6.86921,  135.4106,  -56.6680,   26.3,   5.1893,
 2018-Oct-11 04:00,*,m,   196.16969,   -6.88497,  135.3552,  -56.6027,   26.6,   5.3294,
 2018-Oct-11 05:00,*,m,   196.20756,   -6.90070,  135.4205,  -56.5369,   27.0,   5.4623,
 2018-Oct-11 06:00,*,m,   196.24547,   -6.91641,  135.6028,  -56.4744,   27.3,   5.5919,
 2018-Oct-11 07:00,*,m,   196.28344,   -6.93211,  135.8899,  -56.4188,   27.6,   5.7232,
 2018-Oct-11 08:00,*,m,   196.32151,   -6.94780,  136.2630,  -56.3734,   27.9,   5.8610,
 2018-Oct-11 09:00,*,m,   196.35969,   -6.96347,  136.6970,  -56.3405,   28.3,   6.0100,
 2018-Oct-11 10:00,C,m,   196.39800,   -6.97914,  137.1629,  -56.3219,   28.7,   6.1746,
 2018-Oct-11 11:00,A,m,   196.43644,   -6.99480,  137.6295,  -56.3180,   29.1,   6.3581,
 2018-Oct-11 12:00, , ,   196.47502,   -7.01047,  138.0655,  -56.3287,   29.6,   6.5632,
 2018-Oct-11 13:00, , ,   196.51370,   -7.02614,  138.4417,  -56.3525,   30.1,   6.7913,
 2018-Oct-11 14:00, , ,   196.55249,   -7.04182,  138.7330,  -56.3871,   30.7,   7.0425,
 2018-Oct-11 15:00, , ,   196.59134,   -7.05751,  138.9200,  -56.4296,   31.3,   7.3160,
 2018-Oct-11 16:00, , ,   196.63022,   -7.07321,  138.9905,  -56.4765,   31.9,   7.6095,
 2018-Oct-11 17:00, , ,   196.66912,   -7.08892,  138.9403,  -56.5237,   32.6,   7.9197,
 2018-Oct-11 18:00, , ,   196.70798,   -7.10465,  138.7733,  -56.5675,   33.3,   8.2425,
 2018-Oct-11 19:00, , ,   196.74678,   -7.12039,  138.5014,  -56.6040,   34.0,   8.5729,
 2018-Oct-11 20:00, , ,   196.78550,   -7.13614,  138.1436,  -56.6301,   34.6,   8.9055,
 2018-Oct-11 21:00,A, ,   196.82411,   -7.15189,  137.7249,  -56.6432,   35.3,   9.2346,
 2018-Oct-11 22:00,C, ,   196.86259,   -7.16765,  137.2744,  -56.6417,   35.9,   9.5548,
 2018-Oct-11 23:00,*, ,   196.90095,   -7.18340,  136.8232,  -56.6250,   36.5,   9.8612,
 2018-Oct-12 00:00,*, ,   196.93919,   -7.19914,  136.4027,  -56.5933,   37.1,  10.1497,
 2018-Oct-12 01:00,*, ,   196.97732,   -7.21488,  136.0420,  -56.5480,   37.6,  10.4177,
 2018-Oct-12 02:00,*,m,   197.01537,   -7.23060,  135.7664,  -56.4915,   38.0,  10.6638,
 2018-Oct-12 03:00,*,m,   197.05335,   -7.24630,  135.5951,  -56.4270,   38.4,  10.8885,
 2018-Oct-12 04:00,*,m,   197.09130,   -7.26199,  135.5403,  -56.3579,   38.8,  11.0938,
 2018-Oct-12 05:00,*,m,   197.12925,   -7.27765,  135.6063,  -56.2884,   39.2,  11.2834,
 2018-Oct-12 06:00,*,m,   197.16724,   -7.29330,  135.7892,  -56.2225,   39.5,  11.4626,
 2018-Oct-12 07:00,*,m,   197.20530,   -7.30893,  136.0770,  -56.1639,   39.8,  11.6373,
 2018-Oct-12 08:00,*,m,   197.24345,   -7.32454,  136.4506,  -56.1160,   40.1,  11.8142,
 2018-Oct-12 09:00,*,m,   197.28172,   -7.34015,  136.8851,  -56.0813,   40.4,  12.0000,
 2018-Oct-12 10:00,C,m,   197.32011,   -7.35574,  137.3514,  -56.0616,   40.8,  12.2011,
 2018-Oct-12 11:00,A,m,   197.35864,   -7.37134,  137.8183,  -56.0575,   41.2,  12.4230,
 2018-Oct-12 12:00, , ,   197.39729,   -7.38693,  138.2544,  -56.0687,   41.6,  12.6700,
 2018-Oct-12 13:00, , ,   197.43607,   -7.40253,  138.6305,  -56.0937,   42.1,  12.9448,
 2018-Oct-12 14:00, , ,   197.47493,   -7.41814,  138.9216,  -56.1301,   42.6,  13.2488,
 2018-Oct-12 15:00, , ,   197.51387,   -7.43376,  139.1084,  -56.1748,   43.1,  13.5815,
 2018-Oct-12 16:00, , ,   197.55284,   -7.44939,  139.1786,  -56.2239,   43.7,  13.9409,
 2018-Oct-12 17:00, , ,   197.59182,   -7.46504,  139.1281,  -56.2735,   44.4,  14.3234,
 2018-Oct-12 18:00, , ,   197.63077,   -7.48070,  138.9607,  -56.3193,   45.0,  14.7242,
 2018-Oct-12 19:00, , ,   197.66966,   -7.49637,  138.6885,  -56.3575,   45.7,  15.1374,
 2018-Oct-12 20:00, , ,   197.70846,   -7.51205,  138.3305,  -56.3847,   46.3,  15.5563,
 2018-Oct-12 21:00,A, ,   197.74715,   -7.52773,  137.9116,  -56.3983,   47.0,  15.9739,
 2018-Oct-12 22:00,C, ,   197.78572,   -7.54342,  137.4611,  -56.3965,   47.6,  16.3831,
 2018-Oct-12 23:00,*, ,   197.82416,   -7.55911,  137.0100,  -56.3785,   48.2,  16.7774,
 2018-Oct-13 00:00,*, ,   197.86249,   -7.57478,  136.5897,  -56.3449,   48.8,  17.1510,
 2018-Oct-13 01:00,*, ,   197.90070,   -7.59045,  136.2294,  -56.2971,   49.3,  17.4997,
 2018-Oct-13 02:00,*, ,   197.93883,   -7.60610,  135.9543,  -56.2376,   49.8,  17.8206,
 2018-Oct-13 03:00,*,m,   197.97690,   -7.62174,  135.7835,  -56.1695,   50.3,  18.1129,
 2018-Oct-13 04:00,*,m,   198.01493,   -7.63735,  135.7294,  -56.0968,   50.7,  18.3779,
 2018-Oct-13 05:00,*,m,   198.05297,   -7.65294,  135.7961,  -56.0236,   51.0,  18.6189,
 2018-Oct-13 06:00,*,m,   198.09104,   -7.66852,  135.9797,  -55.9542,   51.3,  18.8411,
 2018-Oct-13 07:00,*,m,   198.12919,   -7.68407,  136.2681,  -55.8926,   51.6,  19.0510,
 2018-Oct-13 08:00,*,m,   198.16742,   -7.69961,  136.6423,  -55.8422,   51.9,  19.2566,
 2018-Oct-13 09:00,*,m,   198.20578,   -7.71514,  137.0773,  -55.8057,   52.2,  19.4660,
 2018-Oct-13 10:00,C,m,   198.24426,   -7.73066,  137.5440,  -55.7850,   52.6,  19.6874,
 2018-Oct-13 11:00,A,m,   198.28287,   -7.74618,  138.0111,  -55.7807,   52.9,  19.9281,
 2018-Oct-13 12:00, ,m,   198.32162,   -7.76170,  138.4473,  -55.7924,   53.3,  20.1946,
 2018-Oct-13 13:00, , ,   198.36048,   -7.77722,  138.8235,  -55.8186,   53.7,  20.4913,
 2018-Oct-13 14:00, , ,   198.39943,   -7.79275,  139.1144,  -55.8568,   54.2,  20.8211,
 2018-Oct-13 15:00, , ,   198.43845,   -7.80830,  139.3010,  -55.9035,   54.7,  21.1848,
 2018-Oct-13 16:00, , ,   198.47752,   -7.82386,  139.3709,  -55.9550,   55.2,  21.5810,
 2018-Oct-13 17:00, , ,   198.51658,   -7.83943,  139.3201,  -56.0069,   55.8,  22.0065,
 2018-Oct-13 18:00, , ,   198.55562,   -7.85502,  139.1524,  -56.0548,   56.4,  22.4566,
 2018-Oct-13 19:00, , ,   198.59459,   -7.87062,  138.8799,  -56.0947,   57.1,  22.9248,
 2018-Oct-13 20:00, , ,   198.63348,   -7.88623,  138.5217,  -56.1230,   57.7,  23.4038,
 2018-Oct-13 21:00,A, ,   198.67226,   -7.90184,  138.1027,  -56.1370,   58.4,  23.8857,
 2018-Oct-13 22:00,C, ,   198.71092,   -7.91746,  137.6521,  -56.1348,   59.0,  24.3620,
 2018-Oct-13 23:00,*, ,   198.74945,   -7.93307,  137.2012,  -56.1157,   59.6,  24.8250,
 2018-Oct-14 00:00,*, ,   198.78786,   -7.94868,  136.7811,  -56.0803,   60.2,  25.2672,
 2018-Oct-14 01:00,*, ,   198.82616,   -7.96427,  136.4212,  -56.0299,   60.8,  25.6829,
 2018-Oct-14 02:00,*, ,   198.86438,   -7.97985,  136.1465,  -55.9672,   61.3,  26.0676,
 2018-Oct-14 03:00,*, ,   198.90253,   -7.99541,  135.9764,  -55.8957,   61.7,  26.4190,
 2018-Oct-14 04:00,*,m,   198.94065,   -8.01095,  135.9229,  -55.8193,   62.1,  26.7370,
 2018-Oct-14 05:00,*,m,   198.97878,   -8.02646,  135.9903,  -55.7425,   62.5,  27.0238,
 2018-Oct-14 06:00,*,m,   199.01694,   -8.04196,  136.1746,  -55.6696,   62.8,  27.2841,
 2018-Oct-14 07:00,*,m,   199.05518,   -8.05744,  136.4636,  -55.6050,   63.1,  27.5242,
 2018-Oct-14 08:00,*,m,   199.09350,   -8.07290,  136.8384,  -55.5521,   63.4,  27.7523,
 2018-Oct-14 09:00,*,m,   199.13195,   -8.08835,  137.2739,  -55.5139,   63.7,  27.9774,
 2018-Oct-14 10:00,C,m,   199.17052,   -8.10379,  137.7410,  -55.4922,   64.0,  28.2088,
 2018-Oct-14 11:00,A,m,   199.20922,   -8.11922,  138.2083,  -55.4877,   64.3,  28.4557,
 2018-Oct-14 12:00, ,m,   199.24805,   -8.13466,  138.6447,  -55.4999,   64.7,  28.7260,
 2018-Oct-14 13:00, ,m,   199.28700,   -8.15011,  139.0208,  -55.5273,   65.1,  29.0262,
 2018-Oct-14 14:00, , ,   199.32605,   -8.16556,  139.3117,  -55.5672,   65.5,  29.3608,
 2018-Oct-14 15:00, , ,   199.36516,   -8.18102,  139.4981,  -55.6161,   65.9,  29.7321,
 2018-Oct-14 16:00, , ,   199.40432,   -8.19650,  139.5678,  -55.6699,   66.5,  30.1401,
 2018-Oct-14 17:00, , ,   199.44347,   -8.21200,  139.5166,  -55.7240,   67.0,  30.5825,
 2018-Oct-14 18:00, , ,   199.48260,   -8.22751,  139.3487,  -55.7740,   67.6,  31.0551,
 2018-Oct-14 19:00, , ,   199.52166,   -8.24303,  139.0759,  -55.8155,   68.2,  31.5516,
 2018-Oct-14 20:00, , ,   199.56064,   -8.25856,  138.7175,  -55.8450,   68.8,  32.0647,
 2018-Oct-14 21:00,A, ,   199.59951,   -8.27410,  138.2984,  -55.8593,   69.5,  32.5858,
 2018-Oct-14 22:00,C, ,   199.63826,   -8.28964,  137.8479,  -55.8568,   70.1,  33.1060,
 2018-Oct-14 23:00,*, ,   199.67688,   -8.30518,  137.3970,  -55.8366,   70.7,  33.6163,
 2018-Oct-15 00:00,*, ,   199.71538,   -8.32071,  136.9772,  -55.7993,   71.3,  34.1083,
 2018-Oct-15 01:00,*, ,   199.75378,   -8.33623,  136.6177,  -55.7464,   71.9,  34.5747,
 2018-Oct-15 02:00,*, ,   199.79208,   -8.35173,  136.3435,  -55.6806,   72.4,  35.0098,
 2018-Oct-15 03:00,*, ,   199.83033,   -8.36721,  136.1739,  -55.6056,   72.9,  35.4095,
 2018-Oct-15 04:00,*, ,   199.86854,   -8.38267,  136.1211,  -55.5256,   73.3,  35.7723,
 2018-Oct-15 05:00,*,m,   199.90676,   -8.39810,  136.1892,  -55.4451,   73.7,  36.0990,
 2018-Oct-15 06:00,*,m,   199.94501,   -8.41352,  136.3741,  -55.3689,   74.1,  36.3930,
 2018-Oct-15 07:00,*,m,   199.98334,   -8.42891,  136.6638,  -55.3012,   74.4,  36.6599,
 2018-Oct-15 08:00,*,m,   200.02175,   -8.44429,  137.0392,  -55.2459,   74.7,  36.9073,
 2018-Oct-15 09:00,*,m,   200.06029,   -8.45965,  137.4752,  -55.2060,   75.0,  37.1443,
 2018-Oct-15 10:00,C,m,   200.09895,   -8.47501,  137.9427,  -55.1832,   75.2,  37.3807,
 2018-Oct-15 11:00,A,m,   200.13775,   -8.49036,  138.4103,  -55.1785,   75.5,  37.6267,
 2018-Oct-15 12:00, ,m,   200.17668,   -8.50571,  138.8468,  -55.1913,   75.8,  37.8914,
 2018-Oct-15 13:00, ,m,   200.21572,   -8.52107,  139.2230,  -55.2199,   76.2,  38.1830,
 2018-Oct-15 14:00, ,m,   200.25486,   -8.53644,  139.5138,  -55.2615,   76.6,  38.5076,
 2018-Oct-15 15:00, , ,   200.29407,   -8.55182,  139.7000,  -55.3125,   77.0,  38.8692,
 2018-Oct-15 16:00, , ,   200.33331,   -8.56722,  139.7695,  -55.3685,   77.5,  39.2694,
 2018-Oct-15 17:00, , ,   200.37256,   -8.58263,  139.7181,  -55.4250,   78.0,  39.7071,
 2018-Oct-15 18:00, , ,   200.41178,   -8.59806,  139.5498,  -55.4770,   78.5,  40.1792,
 2018-Oct-15 19:00, , ,   200.45094,   -8.61350,  139.2768,  -55.5202,   79.1,  40.6803,
 2018-Oct-15 20:00, , ,   200.49001,   -8.62896,  138.9183,  -55.5507,   79.7,  41.2033,
 2018-Oct-15 21:00,A, ,   200.52897,   -8.64441,  138.4991,  -55.5655,   80.3,  41.7398,
 2018-Oct-15 22:00,C, ,   200.56782,   -8.65987,  138.0485,  -55.5626,   81.0,  42.2807,
 2018-Oct-15 23:00,*, ,   200.60653,   -8.67533,  137.5978,  -55.5413,   81.6,  42.8167,
 2018-Oct-16 00:00,*, ,   200.64513,   -8.69078,  137.1783,  -55.5020,   82.2,  43.3385,
 2018-Oct-16 01:00,*, ,   200.68361,   -8.70621,  136.8192,  -55.4466,   82.8,  43.8380,
 2018-Oct-16 02:00,*, ,   200.72201,   -8.72163,  136.5455,  -55.3778,   83.3,  44.3081,
 2018-Oct-16 03:00,*, ,   200.76035,   -8.73703,  136.3765,  -55.2993,   83.8,  44.7436,
 2018-Oct-16 04:00,*, ,   200.79866,   -8.75240,  136.3242,  -55.2156,   84.3,  45.1413,
 2018-Oct-16 05:00,*, ,   200.83697,   -8.76775,  136.3930,  -55.1316,   84.7,  45.5007,
 2018-Oct-16 06:00,*,m,   200.87532,   -8.78308,  136.5786,  -55.0520,   85.1,  45.8234,
 2018-Oct-16 07:00,*,m,   200.91374,   -8.79839,  136.8690,  -54.9813,   85.4,  46.1139,
 2018-Oct-16 08:00,*,m,   200.95225,   -8.81368,  137.2449,  -54.9236,   85.7,  46.3786,
 2018-Oct-16 09:00,*,m,   200.99088,   -8.82895,  137.6814,  -54.8819,   86.0,  46.6259,
 2018-Oct-16 10:00,C,m,   201.02964,   -8.84422,  138.1493,  -54.8582,   86.3,  46.8655,
 2018-Oct-16 11:00,A,m,   201.06853,   -8.85948,  138.6172,  -54.8533,   86.5,  47.1076,
 2018-Oct-16 12:00, ,m,   201.10755,   -8.87474,  139.0538,  -54.8665,   86.8,  47.3622,
 2018-Oct-16 13:00, ,m,   201.14669,   -8.89001,  139.4301,  -54.8963,   87.1,  47.6384,
 2018-Oct-16 14:00, ,m,   201.18593,   -8.90530,  139.7209,  -54.9397,   87.5,  47.9439,
 2018-Oct-16 15:00, , ,   201.22523,   -8.92059,  139.9069,  -54.9928,   87.9,  48.2840,
 2018-Oct-16 16:00, , ,   201.26458,   -8.93590,  139.9762,  -55.0511,   88.3,  48.6620,
 2018-Oct-16 17:00, , ,   201.30392,   -8.95123,  139.9245,  -55.1098,   88.8,  49.0784,
 2018-Oct-16 18:00, , ,   201.34324,   -8.96657,  139.7561,  -55.1638,   89.3,  49.5313,
 2018-Oct-16 19:00, , ,   201.38249,   -8.98192,  139.4829,  -55.2087,   89.9,  50.0166,
 2018-Oct-16 20:00, , ,   201.42166,   -8.99729,  139.1242,  -55.2402,   90.4,  50.5282,
 2018-Oct-16 21:00,A, ,   201.46072,   -9.01266,  138.7049,  -55.2554,   91.1,  51.0582,
 2018-Oct-16 22:00,C, ,   201.49966,   -9.02804,  138.2544,  -55.2522,   91.7,  51.5981,
 2018-Oct-16 23:00,*, ,   201.53847,   -9.04341,  137.8038,  -55.2297,   92.3,  52.1384,
 2018-Oct-17 00:00,*, ,   201.57716,   -9.05877,  137.3846,  -55.1886,   92.9,  52.6699,
 2018-Oct-17 01:00,*, ,   201.61575,   -9.07412,  137.0258,  -55.1307,   93.5,  53.1838,
 2018-Oct-17 02:00,*, ,   201.65424,   -9.08945,  136.7526,  -55.0588,   94.1,  53.6723,
